,gene,solubility,prediction
1894,2501,0.17000000178813934,0.2950579822063446
592,2502,0.4300000071525574,0.3542572557926178
2079,2503,0.5099999904632568,0.383800208568573
1180,2504,1.0,0.5628727674484253
836,2506,0.4300000071525574,0.4230654239654541
688,2507,0.23000000417232513,0.6021654009819031
1109,2508,0.07000000029802322,0.3103945255279541
863,2509,0.41999998688697815,0.2737848460674286
893,2510,0.12999999523162842,0.4771643280982971
928,2511,1.0,0.7011919021606445
723,2512,0.07999999821186066,0.31838729977607727
45,2513,0.3700000047683716,0.42434456944465637
2071,2514,0.36000001430511475,0.370988130569458
1935,2515,0.28999999165534973,0.3955061435699463
1664,2516,0.38999998569488525,0.47778069972991943
949,2517,0.1599999964237213,0.25686711072921753
530,2518,0.2800000011920929,0.3189564049243927
1094,2519,0.07999999821186066,0.26509028673171997
1718,2520,0.14000000059604645,0.5868181586265564
246,2521,0.019999999552965164,0.2573542296886444
1343,2522,0.05000000074505806,0.22838126122951508
1658,2523,0.8199999928474426,0.5265055894851685
1566,2524,0.5600000023841858,0.530582845211029
1698,2528,1.0,0.9475120306015015
509,2529,0.8899999856948853,0.8189064264297485
1572,2530,0.8899999856948853,0.8053166270256042
1651,2532,0.5600000023841858,0.6042598485946655
742,2534,0.23999999463558197,0.693572461605072
651,2535,0.1599999964237213,0.5321410894393921
197,2536,0.6200000047683716,0.5158476233482361
1731,2538,0.23000000417232513,0.3857541084289551
337,2539,0.8999999761581421,0.8509323596954346
386,2542,0.1899999976158142,0.6215284466743469
1236,2543,0.8299999833106995,0.872433066368103
1013,2545,0.10999999940395355,0.29262083768844604
1242,2546,0.8600000143051147,0.8668984770774841
1501,2547,0.10999999940395355,0.27827414870262146
1446,2549,0.27000001072883606,0.6941896080970764
1729,2550,0.07000000029802322,0.3097570836544037
586,2551,0.8799999952316284,0.840742826461792
1060,2552,0.1599999964237213,0.36734429001808167
1351,2553,1.0,0.6298635005950928
235,2554,0.5099999904632568,0.6574631333351135
1750,2555,0.8299999833106995,0.8107535243034363
1205,2556,0.1599999964237213,0.47322511672973633
153,2557,0.20000000298023224,0.45486965775489807
1421,2558,0.4399999976158142,0.5953682065010071
2214,2559,0.10999999940395355,0.42193475365638733
581,2560,0.5600000023841858,0.7512348890304565
2113,2562,0.699999988079071,0.7041106224060059
527,2563,0.6700000166893005,0.9284078478813171
1606,2565,0.75,0.7154924869537354
1092,2567,0.27000001072883606,0.3827551007270813
2087,2568,0.7300000190734863,0.6754312515258789
403,2570,0.09000000357627869,0.5400717258453369
181,2572,0.6700000166893005,0.6709123849868774
1827,2573,0.5299999713897705,0.6020732522010803
975,2574,0.3400000035762787,0.4272631108760834
1252,2575,0.8999999761581421,0.9044615030288696
353,2576,0.2199999988079071,0.2177380919456482
1392,2577,0.6299999952316284,0.8080042600631714
1295,2579,0.8899999856948853,0.9035062193870544
1104,2580,0.8700000047683716,0.7355144023895264
1016,2582,0.7200000286102295,0.2657220959663391
2046,2583,0.6399999856948853,0.30501285195350647
2024,2584,0.44999998807907104,0.4359094202518463
2094,2586,0.3700000047683716,0.225360706448555
835,2587,0.8799999952316284,0.7007916569709778
2020,2588,0.6800000071525574,0.6594641208648682
1315,2590,0.2800000011920929,0.19691747426986694
1708,2591,0.15000000596046448,0.4687004089355469
1429,2592,0.11999999731779099,0.37530913949012756
473,2593,0.9399999976158142,0.6148845553398132
1626,2597,0.14000000059604645,0.5488300919532776
1174,2599,0.41999998688697815,0.36643245816230774
2168,2600,0.4300000071525574,0.7115626931190491
993,2601,0.12999999523162842,0.3763657212257385
2097,2602,0.20000000298023224,0.6218380928039551
1345,2606,0.05000000074505806,0.2022077888250351
727,2607,0.3100000023841858,0.20124082267284393
1271,2608,0.25,0.6478189826011658
721,2609,0.07000000029802322,0.4183366894721985
917,2610,0.03999999910593033,0.17498168349266052
1841,2611,0.09000000357627869,0.45103389024734497
913,2612,0.6299999952316284,0.630976140499115
192,2613,0.6399999856948853,0.7400238513946533
82,2615,0.5899999737739563,0.5618343353271484
2093,2616,0.6000000238418579,0.3165854811668396
623,2617,0.8999999761581421,0.44481807947158813
1955,2618,0.4099999964237213,0.5807372331619263
1641,2619,0.6899999976158142,0.46658703684806824
1030,2622,0.7099999785423279,0.7911243438720703
817,2623,0.7099999785423279,0.3505241274833679
1760,2624,0.07000000029802322,0.617010235786438
888,2625,0.7300000190734863,0.5910807847976685
633,2626,0.15000000596046448,0.4071950912475586
639,2627,0.5,0.3900907337665558
2167,2628,0.25999999046325684,0.4153377413749695
384,2630,0.25,0.3922329545021057
1047,2631,0.49000000953674316,0.590165913105011
1086,2632,0.4000000059604645,0.4956560432910919
430,2634,0.5299999713897705,0.4369754493236542
974,2635,0.2800000011920929,0.31978508830070496
1702,2637,0.7200000286102295,0.6439576148986816
1297,2639,0.36000001430511475,0.7319049835205078
2028,2640,1.0,0.5697761178016663
2074,2643,0.7300000190734863,0.6070452928543091
873,2644,0.2199999988079071,0.5881128907203674
489,2646,0.05000000074505806,0.31102898716926575
1800,2649,0.47999998927116394,0.7275980710983276
1972,2650,0.05000000074505806,0.3335351049900055
1002,2651,0.8600000143051147,0.750688910484314
941,2652,0.23000000417232513,0.6547811031341553
2230,2653,0.7699999809265137,0.7915028929710388
1541,2654,0.25999999046325684,0.7189517617225647
1407,2655,0.49000000953674316,0.48858553171157837
247,2656,0.9399999976158142,0.7923116683959961
753,2657,0.23999999463558197,0.4178447723388672
1090,2658,0.49000000953674316,0.6064168810844421
2220,2659,0.8899999856948853,0.7493937611579895
1018,2660,0.18000000715255737,0.15024864673614502
1615,2662,0.8799999952316284,0.7931565642356873
1137,2663,0.550000011920929,0.5079939365386963
732,2664,0.05999999865889549,0.25514763593673706
449,2666,0.23999999463558197,0.5103619694709778
1139,2668,0.9599999785423279,0.6478543281555176
485,2670,0.2199999988079071,0.3051626980304718
607,2672,0.18000000715255737,0.18828418850898743
779,2673,0.7699999809265137,0.284671425819397
1133,2676,0.10000000149011612,0.4360305964946747
1240,2677,0.10000000149011612,0.3612762987613678
1255,2678,0.6299999952316284,0.3431185185909271
1472,2681,0.6600000262260437,0.35797205567359924
239,2682,0.4399999976158142,0.761292576789856
1945,2684,0.6600000262260437,0.6774899959564209
552,2685,0.75,0.545937716960907
376,2686,0.7200000286102295,0.7389350533485413
1251,2687,0.15000000596046448,0.26947611570358276
2095,2688,1.0,0.9306975603103638
1549,2689,0.05999999865889549,0.3875414729118347
4,2693,0.5699999928474426,0.7322724461555481
1700,2694,0.4699999988079071,0.7141379117965698
2100,2695,0.8199999928474426,0.7409214973449707
1508,2696,0.17000000178813934,0.3650098741054535
3,2697,0.7799999713897705,0.6797340512275696
6,2698,0.2199999988079071,0.3816334009170532
399,2699,0.4399999976158142,0.44855374097824097
506,2700,0.2199999988079071,0.3279108703136444
1747,2701,0.8899999856948853,0.6944841742515564
1646,2702,1.0,0.8543478846549988
395,2703,0.7699999809265137,0.4950617253780365
1802,2704,0.550000011920929,0.29629817605018616
944,2706,0.17000000178813934,0.5870602130889893
936,2708,0.27000001072883606,0.6541020274162292
804,2709,0.25999999046325684,0.4733830392360687
2,2711,0.4699999988079071,0.6228088736534119
433,2712,0.2199999988079071,0.35293254256248474
768,2713,0.23000000417232513,0.32501018047332764
896,2715,0.17000000178813934,0.37572091817855835
1055,2717,0.3799999952316284,0.342576265335083
42,2720,0.20999999344348907,0.49930906295776367
218,2721,0.46000000834465027,0.5808881521224976
691,2723,0.23000000417232513,0.3821777403354645
2200,2724,0.7699999809265137,0.8624101281166077
1348,2728,0.6600000262260437,0.6328219771385193
789,2729,0.9700000286102295,0.8788290023803711
1711,2730,1.0,0.8088738322257996
1433,2731,0.8100000023841858,0.7205727696418762
551,2732,0.1599999964237213,0.5949487090110779
1811,2733,0.23000000417232513,0.5092484951019287
1044,2734,0.6499999761581421,0.40058642625808716
1996,2735,0.8299999833106995,0.7486662864685059
1697,2737,0.5299999713897705,0.8303600549697876
2066,2740,0.07999999821186066,0.3872922956943512
1418,2741,0.07000000029802322,0.3323306143283844
1822,2742,0.07999999821186066,0.4842991828918457
1806,2743,0.49000000953674316,0.7272694706916809
324,2745,0.07999999821186066,0.26072800159454346
1513,2746,0.10999999940395355,0.290174663066864
1803,2747,0.07000000029802322,0.25491517782211304
1918,2749,0.20999999344348907,0.2630136013031006
2156,2750,0.1599999964237213,0.2843957543373108
1298,2751,0.029999999329447746,0.47430169582366943
304,2752,0.6299999952316284,0.5099473595619202
1155,2753,1.0,0.7559595704078674
636,2754,0.9800000190734863,0.6258194446563721
1821,2756,0.5199999809265137,0.383426696062088
780,2758,1.0,0.8213647603988647
252,2759,0.23000000417232513,0.4791239798069
593,2760,0.9300000071525574,0.5754690766334534
2219,2761,1.0,0.8404634594917297
1486,2762,0.7200000286102295,0.6774253249168396
2231,2763,0.4000000059604645,0.3597295582294464
583,2764,0.12999999523162842,0.5448238849639893
100,2765,0.41999998688697815,0.5883023142814636
1266,2766,0.07999999821186066,0.3791774809360504
957,2767,0.5799999833106995,0.7479361295700073
1358,2769,1.0,0.7561285495758057
2073,2771,0.18000000715255737,0.7485586404800415
1144,2772,0.8500000238418579,0.6635931134223938
808,2774,0.8999999761581421,0.9064645767211914
550,2776,0.3199999928474426,0.38472145795822144
1637,2777,0.7900000214576721,0.5636545419692993
833,2780,0.47999998927116394,0.4893782138824463
420,2782,0.05000000074505806,0.29213419556617737
1681,2784,0.09000000357627869,0.39249566197395325
2069,2785,0.1599999964237213,0.4894903600215912
465,2786,0.07999999821186066,0.3398347795009613
1826,2787,0.07999999821186066,0.3749663829803467
832,2788,0.10999999940395355,0.4380066990852356
1398,2789,0.05000000074505806,0.27606236934661865
660,2790,0.07999999821186066,0.4484492838382721
684,2791,0.15000000596046448,0.5113216042518616
287,2792,0.09000000357627869,0.3481789231300354
911,2793,0.12999999523162842,0.36163145303726196
396,2795,0.7300000190734863,0.5479095578193665
24,2796,0.20000000298023224,0.21984951198101044
290,2797,0.2800000011920929,0.3892463445663452
1269,2798,0.17000000178813934,0.33984559774398804
2064,2799,0.9700000286102295,0.5338350534439087
164,2800,0.10000000149011612,0.44110432267189026
1829,2801,0.1899999976158142,0.36997750401496887
2103,2802,0.25999999046325684,0.7144560813903809
1151,2803,0.8999999761581421,0.7277489900588989
784,2804,0.10999999940395355,0.2215604931116104
692,2805,1.0,0.7351798415184021
710,2806,0.46000000834465027,0.6560239791870117
1455,2807,0.1599999964237213,0.15130752325057983
1517,2808,0.17000000178813934,0.32801538705825806
98,2809,0.28999999165534973,0.4737323522567749
831,2811,1.0,0.8328510522842407
1628,2814,1.0,0.8435913920402527
1696,2816,0.6299999952316284,0.5398391485214233
1599,2817,0.699999988079071,0.7846058011054993
2232,2818,0.5600000023841858,0.6600063443183899
1936,2819,0.12999999523162842,0.37506964802742004
2122,2820,0.8600000143051147,0.7338612079620361
2007,2821,0.8999999761581421,0.8842456936836243
536,2822,0.28999999165534973,0.42041584849357605
526,2823,0.7699999809265137,0.7900203466415405
1499,2824,0.800000011920929,0.8473510146141052
759,2826,0.8600000143051147,0.6680801510810852
1350,2827,1.0,0.756007969379425
1204,2828,1.0,0.7103948593139648
532,2829,0.6800000071525574,0.8086699843406677
89,2830,1.0,0.8992411494255066
699,2831,0.8700000047683716,0.8705043196678162
1670,2832,0.8700000047683716,0.940138041973114
590,2834,0.5600000023841858,0.8764162659645081
1037,2835,0.8899999856948853,0.9006356000900269
54,2837,0.8700000047683716,0.906970739364624
1885,2839,0.7599999904632568,0.7778538465499878
584,2840,0.8299999833106995,0.5638818144798279
2162,2841,0.9100000262260437,0.8364378809928894
1617,2842,0.7599999904632568,0.9218880534172058
1264,2843,0.3400000035762787,0.33500516414642334
1062,2844,0.949999988079071,0.8400551676750183
907,2845,0.4300000071525574,0.5287342071533203
319,2846,1.0,0.6893651485443115
1246,2849,1.0,0.9315260052680969
5,2850,1.0,0.9320435523986816
1871,2852,1.0,0.3958698809146881
1063,2853,0.7099999785423279,0.5538572072982788
1364,2854,0.7699999809265137,0.7570164799690247
1516,2855,0.8100000023841858,0.7551026940345764
372,2856,0.9900000095367432,0.7457730770111084
1335,2857,0.6399999856948853,0.5014734268188477
483,2859,0.8600000143051147,0.8882873058319092
1801,2860,1.0,0.7833592295646667
866,2861,1.0,0.9130678176879883
1014,2862,0.7099999785423279,0.7617653608322144
1313,2865,0.8199999928474426,0.8658469915390015
237,2866,0.9100000262260437,0.6951849460601807
1410,2867,0.699999988079071,0.9195863008499146
874,2868,0.4699999988079071,0.8570128679275513
94,2869,0.6100000143051147,0.8213035464286804
2229,2870,0.9599999785423279,0.9108352661132812
1211,2871,0.8399999737739563,0.7532923221588135
541,2872,0.9900000095367432,0.7698001861572266
715,2873,0.9200000166893005,0.838586688041687
1325,2875,0.20000000298023224,0.3869565427303314
407,2876,1.0,0.8657522797584534
990,2877,1.0,0.8731657266616821
1520,2878,0.3799999952316284,0.7679755687713623
23,2879,1.0,0.7279070019721985
735,2880,0.4699999988079071,0.527092456817627
397,2883,0.800000011920929,0.847955048084259
754,2885,0.5799999833106995,0.2894231379032135
681,2886,0.800000011920929,0.8087499141693115
650,2887,0.28999999165534973,0.529032289981842
2003,2888,0.9200000166893005,0.884821891784668
1684,2889,0.6299999952316284,0.676044225692749
842,2890,1.0,0.9454371929168701
76,2892,0.2199999988079071,0.4642576277256012
208,2893,0.9200000166893005,0.7595057487487793
1992,2894,0.9200000166893005,0.8997281193733215
1834,2896,0.36000001430511475,0.4148498773574829
1089,2897,0.5899999737739563,0.4922979772090912
1668,2899,0.3700000047683716,0.6183570027351379
1354,2900,0.07000000029802322,0.8107545971870422
1768,2902,0.20999999344348907,0.45163261890411377
1542,2903,0.1899999976158142,0.33321741223335266
2218,2904,0.33000001311302185,0.5255810618400574
38,2905,0.7699999809265137,0.7936192750930786
1045,2906,0.6399999856948853,0.4130886495113373
1425,2907,0.8899999856948853,0.8411359190940857
900,2908,0.800000011920929,0.8789170980453491
1022,2910,0.9399999976158142,0.5052581429481506
1927,2911,0.550000011920929,0.7267127633094788
2223,2912,0.9700000286102295,0.6845967769622803
634,2913,0.8199999928474426,0.954656183719635
783,2914,0.23999999463558197,0.45598915219306946
22,2915,0.9900000095367432,0.8289597630500793
117,2916,0.20999999344348907,0.30818259716033936
2005,2917,0.20000000298023224,0.2829621732234955
1110,2918,0.2800000011920929,0.34854239225387573
803,2919,1.0,0.7035664916038513
132,2921,0.75,0.9072096347808838
557,2922,0.8999999761581421,0.67218017578125
1247,2923,0.9599999785423279,0.5530609488487244
689,2925,1.0,0.8653700947761536
2084,2926,0.20000000298023224,0.7359829545021057
648,2927,0.5600000023841858,0.20827001333236694
2048,2930,0.9300000071525574,0.7859162092208862
1967,2932,0.8600000143051147,0.7552995681762695
761,2933,0.8899999856948853,0.9129307866096497
856,2934,1.0,0.9307188391685486
1066,2935,0.25999999046325684,0.3754372298717499
1068,2937,0.3799999952316284,0.8915135860443115
392,2939,0.9399999976158142,0.7477832436561584
899,2940,1.0,0.8035992383956909
1678,2941,0.5,0.44187769293785095
2096,2942,1.0,0.9165080785751343
168,2943,0.9700000286102295,0.7383854985237122
228,2944,0.8199999928474426,0.9009024500846863
69,2945,0.6600000262260437,0.6967451572418213
600,2946,0.8899999856948853,0.9473564028739929
959,2947,0.8799999952316284,0.9376200437545776
1393,2948,0.4399999976158142,0.7216299772262573
360,2949,0.2199999988079071,0.2567084729671478
1233,2950,0.07999999821186066,0.29876893758773804
169,2952,0.9900000095367432,0.94145268201828
1333,2953,0.9300000071525574,0.8092643618583679
1739,2954,0.9599999785423279,0.9334216117858887
1828,2955,0.7799999713897705,0.4786936342716217
1294,2956,0.8700000047683716,0.847279965877533
249,2957,0.3100000023841858,0.5133962631225586
1970,2961,0.49000000953674316,0.4505223333835602
979,2962,0.8199999928474426,0.6620498299598694
1862,2963,0.5400000214576721,0.3055674135684967
1074,2964,0.20000000298023224,0.28975459933280945
274,2965,0.4000000059604645,0.5644795894622803
461,2967,0.27000001072883606,0.2506332993507385
1469,2968,0.8100000023841858,0.7662208676338196
2068,2970,0.800000011920929,0.6990649700164795
272,2971,0.8399999737739563,0.9532670378684998
1208,2972,0.25999999046325684,0.4621914327144623
602,2973,0.8600000143051147,0.9403486847877502
1726,2974,0.8799999952316284,0.5056688785552979
566,2975,0.07000000029802322,0.3282180726528168
609,2976,0.09000000357627869,0.42810866236686707
894,2977,0.8600000143051147,0.8013395667076111
2034,2978,0.5699999928474426,0.5155457258224487
1292,2980,0.7599999904632568,0.5274859666824341
260,2981,0.20000000298023224,0.2690412998199463
626,2982,0.8100000023841858,0.5486610531806946
398,2984,0.1899999976158142,0.22570009529590607
952,2985,1.0,0.8534484505653381
312,2986,0.4699999988079071,0.5535653233528137
1738,2987,0.5299999713897705,0.7420506477355957
794,2988,0.8399999737739563,0.9430125951766968
2151,2989,0.9399999976158142,0.6891558766365051
435,2992,0.6399999856948853,0.6280062198638916
764,2993,0.8399999737739563,0.8447454571723938
1999,2994,0.25999999046325684,0.48791277408599854
1618,2996,0.7799999713897705,0.7712380290031433
644,2998,0.9399999976158142,0.7628403902053833
136,2999,0.6899999976158142,0.5301117300987244
